NÚMERO DE TICKET;ITEM;IDESTILO;ESTILO;FECHA DE VENTA;CANTIDAD;IDTAMAÑO;TAMAÑO;PRECIO DE LISTA;PRECIO DE VENTA;COSTO UNITARIO;TIPO DE CALZADO;IDLOCAL;LOCAL;TIPO DE LOCAL;IDCIUDAD;CIUDAD;ESTADO;PAÍS;MONTO VENDIDO;COSTO DE VENTA;UTILIDAD
58585;1;D005;SERENA STORM;11/03/2021;1;22N;22 NORMAL; $1.865,00 ; $1.865,00 ; $459,00 ;DAMA;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.865,00 ; $459,00 ; $1.406,00 
58587;1;D003;MERLE POINT;11/03/2021;1;21M;21 Y MEDIO; $1.357,00 ; $1.357,00 ; $442,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.357,00 ; $442,00 ; $915,00 
58591;1;D005;SERENA STORM;11/03/2021;1;21N;21 NORMAL; $2.033,00 ; $2.033,00 ; $459,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $2.033,00 ; $459,00 ; $1.574,00 
58620;1;U002;MINIMAL ECHO;11/03/2021;1;21M;21 Y MEDIO; $941,00 ; $941,00 ; $460,00 ;UNISEX;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $941,00 ; $460,00 ; $481,00 
58622;1;S001;RAPTOR;12/03/2021;1;29N;29 NORMAL; $1.524,00 ; $1.524,00 ; $434,00 ;DEPORTIVO;17;CRUZ DEL SUR;POPULAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.524,00 ; $434,00 ; $1.090,00 
58627;1;U001;RELAX UNIVERSE;12/03/2021;1;18M;18 Y MEDIO; $900,00 ; $900,00 ; $424,00 ;UNISEX;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $900,00 ; $424,00 ; $476,00 
58659;1;S002;CITUAN;12/03/2021;1;22M;22 Y MEDIO; $1.862,00 ; $1.862,00 ; $394,00 ;DEPORTIVO;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.862,00 ; $394,00 ; $1.468,00 
58662;1;U001;RELAX UNIVERSE;12/03/2021;1;21M;21 Y MEDIO; $1.026,00 ; $1.026,00 ; $424,00 ;UNISEX;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.026,00 ; $424,00 ; $602,00 
58670;1;U001;RELAX UNIVERSE;12/03/2021;3;20N;20 NORMAL; $1.026,00 ; $1.026,00 ; $424,00 ;UNISEX;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $3.078,00 ; $1.272,00 ; $1.806,00 
58689;1;S003;ULTRA-ALIVE;12/03/2021;1;23N;23 NORMAL; $1.529,00 ; $1.529,00 ; $388,00 ;DEPORTIVO;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.529,00 ; $388,00 ; $1.141,00 
58699;1;U001;RELAX UNIVERSE;12/03/2021;1;21M;21 Y MEDIO; $1.026,00 ; $1.026,00 ; $424,00 ;UNISEX;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.026,00 ; $424,00 ; $602,00 
58709;1;S002;CITUAN;12/03/2021;1;18M;18 Y MEDIO; $1.862,00 ; $1.862,00 ; $394,00 ;DEPORTIVO;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.862,00 ; $394,00 ; $1.468,00 
58722;1;D002;TANGERINE;12/03/2021;1;19M;19 Y MEDIO; $1.328,00 ; $1.328,00 ; $386,00 ;DAMA;17;CRUZ DEL SUR;POPULAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.328,00 ; $386,00 ; $942,00 
58729;1;C001;COMFORT VERONA;12/03/2021;1;29N;29 NORMAL; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
58730;1;U002;MINIMAL ECHO;12/03/2021;1;29M;29 Y MEDIO; $1.069,00 ; $1.069,00 ; $460,00 ;UNISEX;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.069,00 ; $460,00 ; $609,00 
58733;1;D004;PANAMA;12/03/2021;1;22M;22 Y MEDIO; $1.591,00 ; $1.511,00 ; $421,00 ;DAMA;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.511,00 ; $421,00 ; $1.090,00 
58772;1;C004;MIRIDIA;12/03/2021;1;20M;20 Y MEDIO; $1.153,00 ; $1.153,00 ; $392,00 ;CABALLERO;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.153,00 ; $392,00 ; $761,00 
58774;1;C002;CONFORT MILAN;12/03/2021;1;24M;24 Y MEDIO; $1.660,00 ; $1.660,00 ; $420,00 ;CABALLERO;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.660,00 ; $420,00 ; $1.240,00 
58777;1;D001;SPLEND MARNA;12/03/2021;1;25M;25 Y MEDIO; $1.272,00 ; $1.221,00 ; $397,00 ;DAMA;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.221,00 ; $397,00 ; $824,00 
58780;1;S001;RAPTOR;12/03/2021;1;28M;28 Y MEDIO; $1.621,00 ; $1.621,00 ; $434,00 ;DEPORTIVO;7;UNIVERSIDAD;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.621,00 ; $434,00 ; $1.187,00 
58782;1;U002;MINIMAL ECHO;13/03/2021;1;27N;27 NORMAL; $1.069,00 ; $1.069,00 ; $460,00 ;UNISEX;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.069,00 ; $460,00 ; $609,00 
58789;1;S003;ULTRA-ALIVE;13/03/2021;1;21N;21 NORMAL; $1.738,00 ; $1.738,00 ; $388,00 ;DEPORTIVO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.738,00 ; $388,00 ; $1.350,00 
58793;1;D001;SPLEND MARNA;13/03/2021;1;18N;18 NORMAL; $1.361,00 ; $1.361,00 ; $397,00 ;DAMA;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.361,00 ; $397,00 ; $964,00 
58794;1;S001;RAPTOR;13/03/2021;1;19M;19 Y MEDIO; $1.621,00 ; $1.621,00 ; $434,00 ;DEPORTIVO;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.621,00 ; $434,00 ; $1.187,00 
58813;1;D005;SERENA STORM;13/03/2021;1;19M;19 Y MEDIO; $1.865,00 ; $1.734,00 ; $459,00 ;DAMA;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.734,00 ; $459,00 ; $1.275,00 
58819;1;C003;CONFORT NEW YORK;13/03/2021;1;18N;18 NORMAL; $1.866,00 ; $1.866,00 ; $396,00 ;CABALLERO;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.866,00 ; $396,00 ; $1.470,00 
58838;1;C004;MIRIDIA;13/03/2021;1;26N;26 NORMAL; $1.048,00 ; $1.048,00 ; $392,00 ;CABALLERO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.048,00 ; $392,00 ; $656,00 
58839;1;D001;SPLEND MARNA;13/03/2021;1;20M;20 Y MEDIO; $1.196,00 ; $1.196,00 ; $397,00 ;DAMA;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.196,00 ; $397,00 ; $799,00 
58840;1;D003;MERLE POINT;13/03/2021;1;26N;26 NORMAL; $1.054,00 ; $1.054,00 ; $442,00 ;DAMA;17;CRUZ DEL SUR;POPULAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.054,00 ; $442,00 ; $612,00 
58841;1;D001;SPLEND MARNA;14/03/2021;1;21M;21 Y MEDIO; $1.272,00 ; $1.272,00 ; $397,00 ;DAMA;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.272,00 ; $397,00 ; $875,00 
58847;1;C002;CONFORT MILAN;14/03/2021;1;27M;27 Y MEDIO; $1.660,00 ; $1.660,00 ; $420,00 ;CABALLERO;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.660,00 ; $420,00 ; $1.240,00 
58857;1;C001;COMFORT VERONA;14/03/2021;1;24M;24 Y MEDIO; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
58873;1;S001;RAPTOR;14/03/2021;1;26M;26 Y MEDIO; $1.621,00 ; $1.621,00 ; $434,00 ;DEPORTIVO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.621,00 ; $434,00 ; $1.187,00 
58874;1;C002;CONFORT MILAN;14/03/2021;1;25M;25 Y MEDIO; $1.844,00 ; $1.844,00 ; $420,00 ;CABALLERO;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.844,00 ; $420,00 ; $1.424,00 
58879;1;S001;RAPTOR;14/03/2021;1;18M;18 Y MEDIO; $1.621,00 ; $1.621,00 ; $434,00 ;DEPORTIVO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.621,00 ; $434,00 ; $1.187,00 
58936;1;S003;ULTRA-ALIVE;14/03/2021;1;28N;28 NORMAL; $1.529,00 ; $1.529,00 ; $388,00 ;DEPORTIVO;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.529,00 ; $388,00 ; $1.141,00 
58937;1;C003;CONFORT NEW YORK;14/03/2021;2;22N;22 NORMAL; $1.866,00 ; $1.866,00 ; $396,00 ;CABALLERO;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $3.732,00 ; $792,00 ; $2.940,00 
58940;1;C001;COMFORT VERONA;14/03/2021;1;28M;28 Y MEDIO; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
58941;1;D007;REFLEXION EDGE;14/03/2021;1;24M;24 Y MEDIO; $947,00 ; $947,00 ; $387,00 ;DAMA;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $947,00 ; $387,00 ; $560,00 
58943;1;C003;CONFORT NEW YORK;14/03/2021;1;21M;21 Y MEDIO; $1.681,00 ; $1.681,00 ; $396,00 ;CABALLERO;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.681,00 ; $396,00 ; $1.285,00 
58956;1;C001;COMFORT VERONA;14/03/2021;2;18M;18 Y MEDIO; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $3.014,00 ; $786,00 ; $2.228,00 
58967;1;S002;CITUAN;14/03/2021;3;23M;23 Y MEDIO; $1.862,00 ; $1.862,00 ; $394,00 ;DEPORTIVO;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $5.586,00 ; $1.182,00 ; $4.404,00 
58970;1;C002;CONFORT MILAN;14/03/2021;1;27M;27 Y MEDIO; $2.102,00 ; $2.102,00 ; $420,00 ;CABALLERO;9;PEDREGAL;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $2.102,00 ; $420,00 ; $1.682,00 
58995;1;D002;TANGERINE;14/03/2021;1;22M;22 Y MEDIO; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
59012;1;C002;CONFORT MILAN;15/03/2021;1;30N;30 NORMAL; $1.844,00 ; $1.844,00 ; $420,00 ;CABALLERO;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.844,00 ; $420,00 ; $1.424,00 
59024;1;S001;RAPTOR;15/03/2021;1;20N;20 NORMAL; $1.621,00 ; $1.621,00 ; $434,00 ;DEPORTIVO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.621,00 ; $434,00 ; $1.187,00 
59032;1;D004;PANAMA;15/03/2021;1;20N;20 NORMAL; $1.830,00 ; $1.830,00 ; $421,00 ;DAMA;9;PEDREGAL;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.830,00 ; $421,00 ; $1.409,00 
59040;1;D006;COLORFUL SPRING;15/03/2021;1;21M;21 Y MEDIO; $1.333,00 ; $1.333,00 ; $380,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.333,00 ; $380,00 ; $953,00 
59042;1;D005;SERENA STORM;15/03/2021;1;20N;20 NORMAL; $2.033,00 ; $2.033,00 ; $459,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $2.033,00 ; $459,00 ; $1.574,00 
59048;1;D004;PANAMA;15/03/2021;4;24N;24 NORMAL; $1.591,00 ; $1.591,00 ; $421,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $6.364,00 ; $1.684,00 ; $4.680,00 
59056;1;U001;RELAX UNIVERSE;15/03/2021;1;18M;18 Y MEDIO; $1.026,00 ; $1.026,00 ; $424,00 ;UNISEX;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.026,00 ; $424,00 ; $602,00 
59068;1;U002;MINIMAL ECHO;15/03/2021;2;19N;19 NORMAL; $1.144,00 ; $1.144,00 ; $460,00 ;UNISEX;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $2.288,00 ; $920,00 ; $1.368,00 
59074;1;D006;COLORFUL SPRING;15/03/2021;1;19N;19 NORMAL; $1.333,00 ; $1.333,00 ; $380,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.333,00 ; $380,00 ; $953,00 
59083;3;D003;MERLE POINT;15/03/2021;1;18M;18 Y MEDIO; $1.054,00 ; $1.054,00 ; $442,00 ;DAMA;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.054,00 ; $442,00 ; $612,00 
59083;2;S001;RAPTOR;15/03/2021;1;22M;22 Y MEDIO; $1.524,00 ; $1.524,00 ; $434,00 ;DEPORTIVO;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.524,00 ; $434,00 ; $1.090,00 
59083;1;S002;CITUAN;15/03/2021;1;26M;26 Y MEDIO; $1.583,00 ; $1.519,00 ; $394,00 ;DEPORTIVO;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.519,00 ; $394,00 ; $1.125,00 
59114;1;U002;MINIMAL ECHO;15/03/2021;3;25N;25 NORMAL; $1.144,00 ; $1.144,00 ; $460,00 ;UNISEX;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $3.432,00 ; $1.380,00 ; $2.052,00 
59118;1;D004;PANAMA;15/03/2021;1;22M;22 Y MEDIO; $1.830,00 ; $1.830,00 ; $421,00 ;DAMA;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.830,00 ; $421,00 ; $1.409,00 
59127;1;D006;COLORFUL SPRING;15/03/2021;1;22M;22 Y MEDIO; $1.333,00 ; $1.333,00 ; $380,00 ;DAMA;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.333,00 ; $380,00 ; $953,00 
59132;1;U002;MINIMAL ECHO;16/03/2021;1;19M;19 Y MEDIO; $1.069,00 ; $1.069,00 ; $460,00 ;UNISEX;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.069,00 ; $460,00 ; $609,00 
59138;1;S002;CITUAN;16/03/2021;1;21M;21 Y MEDIO; $2.030,00 ; $2.030,00 ; $394,00 ;DEPORTIVO;9;PEDREGAL;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $2.030,00 ; $394,00 ; $1.636,00 
59142;1;D003;MERLE POINT;16/03/2021;1;23M;23 Y MEDIO; $1.054,00 ; $1.054,00 ; $442,00 ;DAMA;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.054,00 ; $442,00 ; $612,00 
59164;1;C001;COMFORT VERONA;17/03/2021;1;24M;24 Y MEDIO; $1.311,00 ; $1.179,00 ; $393,00 ;CABALLERO;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.179,00 ; $393,00 ; $786,00 
59169;1;U002;MINIMAL ECHO;17/03/2021;1;22M;22 Y MEDIO; $1.069,00 ; $1.069,00 ; $460,00 ;UNISEX;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.069,00 ; $460,00 ; $609,00 
59175;1;D006;COLORFUL SPRING;17/03/2021;1;20N;20 NORMAL; $1.440,00 ; $1.440,00 ; $380,00 ;DAMA;6;PERISUR;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.440,00 ; $380,00 ; $1.060,00 
59196;1;D006;COLORFUL SPRING;17/03/2021;1;25M;25 Y MEDIO; $1.440,00 ; $1.440,00 ; $380,00 ;DAMA;3;ESFERA;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.440,00 ; $380,00 ; $1.060,00 
59197;1;C002;CONFORT MILAN;17/03/2021;4;24N;24 NORMAL; $1.844,00 ; $1.844,00 ; $420,00 ;CABALLERO;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $7.376,00 ; $1.680,00 ; $5.696,00 
59201;1;C002;CONFORT MILAN;17/03/2021;1;27N;27 NORMAL; $1.660,00 ; $1.660,00 ; $420,00 ;CABALLERO;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.660,00 ; $420,00 ; $1.240,00 
59211;1;D002;TANGERINE;17/03/2021;3;22N;22 NORMAL; $1.328,00 ; $1.328,00 ; $386,00 ;DAMA;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $3.984,00 ; $1.158,00 ; $2.826,00 
59227;1;U001;RELAX UNIVERSE;17/03/2021;1;25N;25 NORMAL; $1.026,00 ; $943,00 ; $424,00 ;UNISEX;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $943,00 ; $424,00 ; $519,00 
59230;1;C003;CONFORT NEW YORK;17/03/2021;1;23N;23 NORMAL; $1.681,00 ; $1.681,00 ; $396,00 ;CABALLERO;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.681,00 ; $396,00 ; $1.285,00 
59239;1;S003;ULTRA-ALIVE;17/03/2021;1;19M;19 Y MEDIO; $1.738,00 ; $1.738,00 ; $388,00 ;DEPORTIVO;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.738,00 ; $388,00 ; $1.350,00 
59247;1;S003;ULTRA-ALIVE;17/03/2021;1;19M;19 Y MEDIO; $1.738,00 ; $1.738,00 ; $388,00 ;DEPORTIVO;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.738,00 ; $388,00 ; $1.350,00 
59259;1;D003;MERLE POINT;17/03/2021;1;26M;26 Y MEDIO; $1.357,00 ; $1.357,00 ; $442,00 ;DAMA;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.357,00 ; $442,00 ; $915,00 
59270;1;D002;TANGERINE;17/03/2021;1;21M;21 Y MEDIO; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;7;UNIVERSIDAD;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
59274;1;U001;RELAX UNIVERSE;18/03/2021;1;22N;22 NORMAL; $900,00 ; $900,00 ; $424,00 ;UNISEX;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $900,00 ; $424,00 ; $476,00 
59279;1;S003;ULTRA-ALIVE;18/03/2021;1;18N;18 NORMAL; $1.738,00 ; $1.738,00 ; $388,00 ;DEPORTIVO;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.738,00 ; $388,00 ; $1.350,00 
59297;1;S002;CITUAN;18/03/2021;1;27M;27 Y MEDIO; $1.583,00 ; $1.583,00 ; $394,00 ;DEPORTIVO;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.583,00 ; $394,00 ; $1.189,00 
59300;1;D003;MERLE POINT;18/03/2021;1;24M;24 Y MEDIO; $1.212,00 ; $1.212,00 ; $442,00 ;DAMA;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.212,00 ; $442,00 ; $770,00 
59302;1;U001;RELAX UNIVERSE;18/03/2021;1;27M;27 Y MEDIO; $900,00 ; $900,00 ; $424,00 ;UNISEX;7;UNIVERSIDAD;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $900,00 ; $424,00 ; $476,00 
59306;1;D005;SERENA STORM;18/03/2021;1;23N;23 NORMAL; $2.033,00 ; $2.033,00 ; $459,00 ;DAMA;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $2.033,00 ; $459,00 ; $1.574,00 
59326;1;C003;CONFORT NEW YORK;18/03/2021;1;19N;19 NORMAL; $1.866,00 ; $1.866,00 ; $396,00 ;CABALLERO;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.866,00 ; $396,00 ; $1.470,00 
59350;1;D004;PANAMA;18/03/2021;1;19M;19 Y MEDIO; $1.591,00 ; $1.591,00 ; $421,00 ;DAMA;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.591,00 ; $421,00 ; $1.170,00 
59360;1;D003;MERLE POINT;18/03/2021;1;25N;25 NORMAL; $1.357,00 ; $1.357,00 ; $442,00 ;DAMA;9;PEDREGAL;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.357,00 ; $442,00 ; $915,00 
59363;1;D006;COLORFUL SPRING;18/03/2021;1;26N;26 NORMAL; $1.333,00 ; $1.333,00 ; $380,00 ;DAMA;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.333,00 ; $380,00 ; $953,00 
59375;1;D004;PANAMA;18/03/2021;1;22M;22 Y MEDIO; $1.830,00 ; $1.830,00 ; $421,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.830,00 ; $421,00 ; $1.409,00 
59378;1;C001;COMFORT VERONA;18/03/2021;1;29N;29 NORMAL; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;7;UNIVERSIDAD;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
59386;1;D002;TANGERINE;19/03/2021;4;19N;19 NORMAL; $1.328,00 ; $1.328,00 ; $386,00 ;DAMA;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $5.312,00 ; $1.544,00 ; $3.768,00 
59388;1;D004;PANAMA;19/03/2021;1;21N;21 NORMAL; $1.591,00 ; $1.591,00 ; $421,00 ;DAMA;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.591,00 ; $421,00 ; $1.170,00 
59394;1;D003;MERLE POINT;19/03/2021;1;23M;23 Y MEDIO; $1.212,00 ; $1.212,00 ; $442,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.212,00 ; $442,00 ; $770,00 
59421;1;D004;PANAMA;19/03/2021;1;27M;27 Y MEDIO; $1.830,00 ; $1.830,00 ; $421,00 ;DAMA;6;PERISUR;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.830,00 ; $421,00 ; $1.409,00 
59424;1;C002;CONFORT MILAN;19/03/2021;1;22N;22 NORMAL; $2.102,00 ; $2.102,00 ; $420,00 ;CABALLERO;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $2.102,00 ; $420,00 ; $1.682,00 
59431;1;D007;REFLEXION EDGE;19/03/2021;1;23N;23 NORMAL; $1.128,00 ; $1.128,00 ; $387,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.128,00 ; $387,00 ; $741,00 
59437;1;C002;CONFORT MILAN;19/03/2021;1;26M;26 Y MEDIO; $1.844,00 ; $1.844,00 ; $420,00 ;CABALLERO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.844,00 ; $420,00 ; $1.424,00 
59467;1;C001;COMFORT VERONA;19/03/2021;1;24M;24 Y MEDIO; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
59488;1;U002;MINIMAL ECHO;19/03/2021;1;26M;26 Y MEDIO; $941,00 ; $941,00 ; $460,00 ;UNISEX;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $941,00 ; $460,00 ; $481,00 
